Area_sqft,Bedrooms,Bathrooms,Year_Built,Property_Type,Parking_Spaces,Furnishing_Status,Floor_Number,Distance_to_City_Center_km,Balcony_Count,Lift_Availability,Direction_Facing,Banjara Hills,Gachibowli,HITEC City,Jubilee Hills,Kokapet,Kompally,Kondapur,Kukatpally,LB Nagar,Madhapur,Manikonda,Medchal,Mehdipatnam,Miyapur,Moinabad,Nallagandla,Narsingi,Secunderabad,Uppal,Price_INR
790,3,3,2020,1,1,0,5,17.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4897431
4253,2,3,2021,1,2,0.5,19,29.64,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29858239
4830,4,2,2022,1,1,0.5,17,2.61,1,1,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49331277
1028,1,2,2018,1,1,1,20,24.75,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13673076
4632,4,2,2016,0.5,1,0,0,20.76,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77495531
3330,1,1,2014,0,2,0.5,0,11.36,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23676869
1921,5,4,2021,0,2,1,0,29.9,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30718057
1226,1,2,2019,0.5,1,1,0,22.74,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13088063
1900,3,2,2018,1,2,1,5,21.05,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16154514
3694,1,2,2020,0.5,1,1,0,38.12,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39343948
2819,4,4,2018,1,1,0.5,6,32.68,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,19428190
1334,1,2,2017,0.5,1,0,0,8.65,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32285743
3442,2,1,2018,1,1,1,3,15.82,2,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18814883
4897,3,3,2020,1,2,0,13,26.68,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,25741778
1866,3,3,2019,1,1,1,7,22.23,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50636265
3961,5,3,2023,0,1,0,0,17.51,1,1,3.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41423448
1014,4,2,2023,0.5,1,0,0,39.26,3,0,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13908068
1582,3,4,2022,0,1,0,1,7.05,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10940187
3623,2,3,2023,1,2,0.5,18,13.87,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,32869665
3067,1,1,2015,1,1,0,9,16.15,1,1,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55982961
530,1,1,2020,1,1,0.5,3,3.2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6667760
3383,2,2,2014,1,1,1,16,18.98,1,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56501920
4678,4,2,2021,1,2,1,15,21.22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31254381
4859,5,3,2017,1,2,1,4,10.95,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28291527
438,1,2,2021,1,2,0.5,9,38.49,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6227704
4359,3,2,2021,0,1,0,2,21.65,2,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35539334
3987,2,2,2017,1,2,0,10,23.48,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,42431152
1320,4,4,2017,0,1,1,0,35.81,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9451044
3169,5,3,2018,1,1,0.5,12,11.33,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22703051
4511,4,4,2020,0,0,1,2,25.55,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32529473
892,3,3,2019,0,2,0,1,18.25,2,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7673079
1531,4,3,2014,0,1,0,0,15.17,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30043247
3921,1,1,2019,1,2,1,13,15.4,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,32528604
710,2,2,2016,1,2,0,20,1.45,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8590196
1138,4,3,2022,1,2,1,11,32.93,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29469957
3641,1,2,2016,0.5,2,1,0,23.63,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75123637
945,2,2,2022,0,2,1,0,37.34,2,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6110025
2861,4,2,2018,1,2,1,13,33.9,2,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23844054
4746,5,3,2023,0.5,1,1,0,39.4,3,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,61789174
2204,1,1,2021,1,1,0.5,17,1.84,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27469813
3612,4,3,2022,1,2,0.5,4,26.11,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18693358
4210,2,1,2022,0,2,1,2,38.21,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44737434
1213,4,3,2020,0,1,1,0,30.86,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32246714
4524,4,2,2023,1,1,1,5,13.03,1,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60321064
2432,4,2,2014,1,2,0,23,4.95,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10827410
4972,5,4,2021,1,1,1,20,26.9,1,1,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123669573
4813,3,2,2020,1,1,1,4,26.51,3,1,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45553197
644,1,2,2017,1,1,1,20,12.05,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7189794
671,1,2,2019,0.5,1,1,0,32.32,0,0,1.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23567461
3911,1,2,2023,0,1,0.5,1,25.47,1,0,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83515578
2171,1,1,2015,0.5,1,1,0,16.88,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27768724
1662,4,2,2017,1,1,1,3,18.9,3,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15655272
2824,5,3,2021,0,0,0,3,10.28,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35290961
4761,2,3,2017,0,1,0,0,21.78,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32489063
1320,4,4,2023,1,2,0,15,20.33,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9566316
3830,1,2,2017,1,2,0,18,37.76,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22687121
4835,4,3,2017,0.5,2,0.5,0,20.62,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,67892123
4884,4,2,2023,1,2,0,7,31.21,2,1,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55460369
3024,1,1,2022,0,2,0.5,1,24.76,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,20627287
4160,4,2,2015,0,0,0,2,9.4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93902033
2450,1,1,2020,1,1,0,13,2.46,0,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,21605232
3900,5,3,2016,1,1,0,6,28.23,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41501617
1565,3,3,2017,0.5,2,0,0,32.19,3,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11003846
775,2,2,2014,1,1,1,6,35.06,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6168242
2433,1,1,2016,1,1,0.5,15,27.51,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,25395181
545,1,1,2015,0,2,0.5,2,17.65,1,1,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7110791
4788,4,3,2023,1,1,0.5,4,19.96,3,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27271479
831,2,3,2020,0,1,0,0,30.53,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5907363
1104,1,1,2019,0,0,0,2,7.54,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16388342
3032,4,3,2014,1,1,0.5,23,18.38,2,1,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,33171622
4894,4,4,2021,0.5,1,1,0,2.63,0,0,1.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78436187
1363,2,1,2022,1,2,1,19,4.66,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18682454
2634,3,2,2014,1,1,0.5,10,9.62,2,1,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24089437
2441,2,2,2018,1,1,0.5,22,25.39,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,22067157
2228,5,4,2020,1,2,1,17,36.84,3,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35086363
2508,4,3,2015,1,2,1,4,14.91,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38913598
4468,2,1,2019,1,1,0,21,20.26,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21305317
1338,3,3,2021,1,2,0,12,23.04,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15040380
1206,1,1,2021,0,1,1,0,11.74,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13029854
1863,4,4,2023,0,1,0.5,3,27.75,2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,16809078
3815,2,3,2023,0,2,0,1,8.89,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,39699554
410,1,1,2021,0.5,2,0.5,0,7.98,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3857743
2268,2,3,2019,1,1,0,3,8.63,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14977248
1284,4,4,2019,1,2,1,20,19.43,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11937387
3964,4,3,2016,1,1,0,24,10.38,2,1,1.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50070353
1789,1,1,2015,0,2,0.5,1,17.61,1,1,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14558015
3801,3,4,2018,1,1,0.5,15,15.39,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,36423471
4721,2,1,2022,1,2,1,4,33.32,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77709413
1224,4,4,2017,1,2,0,19,9.15,1,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11884499
2665,2,2,2018,0.5,1,1,0,12.59,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81655730
1336,4,2,2019,0,2,0.5,1,38.12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13446767
3200,5,3,2019,1,1,0,13,10.16,2,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38206056
2953,2,1,2017,1,1,0.5,14,31.98,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18699241
4245,5,3,2017,1,2,0,24,6.09,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21156870
2196,3,2,2021,1,1,0,9,23.68,1,1,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15698223
453,1,2,2018,1,2,1,15,4.13,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4647339
1126,4,4,2018,0.5,2,0.5,0,16.69,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10776610
3136,3,3,2022,1,1,0.5,23,38.25,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71420568
3570,2,1,2017,1,2,0,23,25.88,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18572457
2313,2,1,2020,1,2,1,20,8.7,2,1,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20197977
1996,4,2,2018,1,1,0.5,13,32.45,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11068682
2314,1,1,2022,1,1,1,19,26.35,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63932912
2866,1,1,2021,1,1,0,9,37.14,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15973354
3137,2,1,2021,1,1,1,12,9.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,33783236
1249,4,4,2023,0.5,1,1,0,5.29,2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20247790
2509,1,1,2023,0,2,0,1,25.58,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13010926
402,1,1,2016,1,1,0,4,36.59,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3226991
4655,2,2,2022,1,2,0.5,13,31.22,1,1,2.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105413717
4469,5,3,2021,1,1,0.5,23,16.74,3,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33328846
1292,4,2,2016,1,2,0.5,20,17.55,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,9505673
2430,5,4,2023,1,1,0,22,13.64,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12451520
3560,1,1,2014,0.5,1,0,0,36.73,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20866278
2776,1,1,2018,1,1,0.5,24,32.56,0,1,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18275022
2333,3,2,2017,1,1,0.5,23,11.06,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24484652
1780,2,1,2021,1,1,1,7,13.17,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11244225
4081,4,4,2019,0.5,1,0,0,29.72,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27664391
1690,2,3,2023,1,2,0,4,17.25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8209433
2040,5,3,2018,1,2,0.5,24,24.58,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18520367
3082,4,2,2022,1,1,0.5,10,6.64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31657209
1387,4,2,2019,1,2,1,7,33.15,3,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11896453
1618,1,1,2016,1,1,0.5,16,22.48,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,17896724
1755,5,4,2019,1,1,0.5,24,33.12,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12928428
4665,4,2,2017,1,1,0,9,28.74,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27852951
4535,4,4,2018,0.5,1,0.5,0,17.45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123905105
1960,3,4,2019,0,1,0.5,0,27.38,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22287318
1818,1,1,2022,1,2,0,4,2.86,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21294480
1354,2,2,2016,1,1,0.5,14,17.73,1,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17493243
1383,4,2,2014,1,2,1,9,17.72,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,11898124
1374,1,2,2015,1,1,0,14,17.12,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25357445
4533,2,1,2021,0.5,1,0.5,0,5.14,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39877883
4372,5,3,2017,1,2,0,23,19.74,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29153465
1313,4,4,2020,0.5,2,0.5,0,30.59,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13005472
4949,5,3,2015,1,2,0.5,17,13.26,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54501226
436,2,2,2023,0.5,2,0.5,0,32.83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5611544
3787,5,4,2021,0,1,1,1,23.63,1,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47192058
2111,5,4,2023,0,1,0,1,29.1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22794970
3420,5,4,2022,1,2,0.5,16,35.96,3,1,2.5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,20295901
1195,1,1,2020,1,1,0.5,21,19.55,1,1,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14452352
4436,3,2,2023,1,2,1,4,33.87,0,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25086801
3511,1,1,2014,1,1,0,19,6.04,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29897061
1724,4,3,2015,0,1,0,1,31.25,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14077282
717,2,3,2022,0,1,0.5,2,33.43,2,0,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10861649
2796,1,1,2023,0.5,2,1,0,36.18,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,48275421
2562,5,4,2020,1,2,1,8,3.7,2,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24168783
3145,5,4,2016,0.5,1,1,0,5.12,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,52514872
1991,5,3,2018,1,2,0.5,9,1.39,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27713220
3511,5,4,2014,1,2,0,6,20.48,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,17427195
4330,3,4,2023,1,1,0.5,4,8.12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22208523
2396,4,2,2016,1,2,0.5,14,22.93,3,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23551496
1712,2,1,2017,1,2,0.5,12,35.75,0,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24054858
1685,2,1,2017,1,1,1,13,13.42,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16827508
4711,4,3,2020,1,2,1,24,0.71,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,59464571
2783,3,3,2018,0.5,2,0.5,0,35.65,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46619190
3639,2,3,2022,0,2,1,3,25.06,1,0,0.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28745427
2539,4,2,2020,1,2,0.5,14,8.46,3,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14355267
2104,5,4,2015,1,2,1,12,27.85,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,20056351
762,1,2,2021,0.5,1,0,0,25.5,0,0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12533839
3004,4,2,2015,1,2,0,17,15.51,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54016496
2116,2,2,2020,0,2,0.5,3,8.88,1,0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31495142
4851,3,2,2018,0,0,0.5,0,39.7,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28630968
4686,4,2,2023,1,1,0.5,3,25.9,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,47287219
4138,2,2,2019,1,1,0.5,10,0.57,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,26918363
2869,1,1,2017,0,1,0,3,5.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15905990
956,2,2,2018,0,2,0,2,10.27,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8793169
1225,4,3,2018,1,1,0.5,12,32.62,1,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8729297
3208,3,4,2020,1,2,1,15,19.25,3,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45960725
4921,5,4,2017,1,1,0.5,18,2.87,0,1,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,32005648
3119,2,3,2018,1,1,1,14,10.97,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74631849
3908,4,2,2017,0,0,0.5,2,39.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29157164
4141,5,3,2017,0.5,1,1,0,30.83,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42431662
1974,4,4,2021,1,1,0,7,0.68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9408455
4398,2,1,2018,1,2,0.5,21,33.63,2,1,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,44687007
2529,3,3,2022,0.5,2,1,0,8.09,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37050780
2803,4,2,2018,1,2,1,21,13.57,3,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22787962
3729,2,1,2021,1,2,0.5,7,5.18,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,37526131
988,4,2,2016,1,2,0.5,4,0.92,3,1,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15332652
2412,5,3,2020,1,2,0,23,20.41,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23977860
1947,2,1,2014,0.5,1,0,0,11.8,0,0,2.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27332435
694,2,3,2018,0,1,0,1,14.73,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6019656
2385,1,1,2015,1,1,0.5,3,7.18,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30764283
3517,2,3,2021,1,1,0.5,14,32.35,2,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,25412083
2090,4,3,2019,1,1,0,8,7.35,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15682826
1536,1,1,2018,1,1,0,9,20.93,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27433192
2464,5,3,2016,0.5,2,0.5,0,19.04,0,0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40486842
4855,5,4,2014,1,2,0.5,12,36.83,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66702844
4943,4,3,2023,0,2,1,0,39.52,1,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83979504
1407,1,1,2023,1,1,0,9,36.28,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25377949
2914,3,3,2023,1,1,0,13,29.47,3,1,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,14103988
3926,4,4,2023,1,1,0.5,18,17.51,1,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,22162325
1647,5,3,2021,1,2,0,18,5.66,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10699077
4302,2,2,2018,1,1,0,24,34.86,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90127803
1835,1,1,2022,0,2,1,0,28.79,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28589643
